,Open
2021-01-25 14:30:00,3851.679931640625
2021-01-25 15:30:00,3857.389892578125
2021-01-25 16:30:00,3817.760009765625
2021-01-25 17:30:00,3825.1201171875
2021-01-25 18:30:00,3848.22998046875
2021-01-25 19:30:00,3846.2099609375
2021-01-25 20:30:00,3842.360107421875
2021-01-26 14:30:00,3862.9599609375
2021-01-26 15:30:00,3859.1298828125
2021-01-26 16:30:00,3855.25
2021-01-26 17:30:00,3853.85009765625
2021-01-26 18:30:00,3855.949951171875
2021-01-26 19:30:00,3856.659912109375
2021-01-26 20:30:00,3860.4599609375
2021-01-27 14:30:00,3836.830078125
2021-01-27 15:30:00,3804.919921875
2021-01-27 16:30:00,3793.68994140625
2021-01-27 17:30:00,3790.159912109375
2021-01-27 18:30:00,3797.2900390625
2021-01-27 19:30:00,3771.679931640625
2021-01-27 20:30:00,3746.179931640625
2021-01-28 14:30:00,3755.75
2021-01-28 15:30:00,3801.030029296875
2021-01-28 16:30:00,3809.669921875
2021-01-28 17:30:00,3825.179931640625
2021-01-28 18:30:00,3823.3798828125
2021-01-28 19:30:00,3819.419921875
2021-01-28 20:30:00,3804.77001953125
2021-01-29 14:30:00,3778.050048828125
2021-01-29 15:30:00,3773.239990234375
2021-01-29 16:30:00,3738.429931640625
2021-01-29 17:30:00,3719.320068359375
2021-01-29 18:30:00,3719.010009765625
2021-01-29 19:30:00,3720.64990234375
2021-01-29 20:30:00,3731.93994140625
2021-02-01 14:30:00,3731.169921875
2021-02-01 15:30:00,3740.780029296875
2021-02-01 16:30:00,3757.159912109375
2021-02-01 17:30:00,3772.489990234375
2021-02-01 18:30:00,3775.110107421875
2021-02-01 19:30:00,3780.5
2021-02-01 20:30:00,3777.10009765625
2021-02-02 14:30:00,3791.840087890625
2021-02-02 15:30:00,3826.610107421875
2021-02-02 16:30:00,3836.360107421875
2021-02-02 17:30:00,3837.030029296875
2021-02-02 18:30:00,3835.090087890625
2021-02-02 19:30:00,3836.830078125
2021-02-02 20:30:00,3838.47998046875
2021-02-03 14:30:00,3840.27001953125
2021-02-03 15:30:00,3819.3701171875
2021-02-03 16:30:00,3830.030029296875
2021-02-03 17:30:00,3836.360107421875
2021-02-03 18:30:00,3840.030029296875
2021-02-03 19:30:00,3845.89990234375
2021-02-03 20:30:00,3835.75
2021-02-04 14:30:00,3842.030029296875
2021-02-04 15:30:00,3847.840087890625
2021-02-04 16:30:00,3855.909912109375
2021-02-04 17:30:00,3858.139892578125
2021-02-04 18:30:00,3861.659912109375
2021-02-04 19:30:00,3862.659912109375
2021-02-04 20:30:00,3861.530029296875
2021-02-05 14:30:00,3890.9599609375
2021-02-05 15:30:00,3881.320068359375
2021-02-05 16:30:00,3883.64990234375
2021-02-05 17:30:00,3888.610107421875
2021-02-05 18:30:00,3890.610107421875
2021-02-05 19:30:00,3888.2099609375
2021-02-05 20:30:00,3882.320068359375
2021-02-08 14:30:00,3892.590087890625
2021-02-08 15:30:00,3905.409912109375
2021-02-08 16:30:00,3901.530029296875
2021-02-08 17:30:00,3903.050048828125
2021-02-08 18:30:00,3900.530029296875
2021-02-08 19:30:00,3900.35009765625
2021-02-08 20:30:00,3905.3798828125
2021-02-09 14:30:00,3910.489990234375
2021-02-09 15:30:00,3911.580078125
2021-02-09 16:30:00,3906.93994140625
2021-02-09 17:30:00,3914.909912109375
2021-02-09 18:30:00,3911.820068359375
2021-02-09 19:30:00,3916.31005859375
2021-02-09 20:30:00,3914.1201171875
2021-02-10 14:30:00,3920.780029296875
2021-02-10 15:30:00,3903.64990234375
2021-02-10 16:30:00,3902.669921875
2021-02-10 17:30:00,3902.81005859375
2021-02-10 18:30:00,3908.340087890625
2021-02-10 19:30:00,3912.8798828125
2021-02-10 20:30:00,3913.3798828125
2021-02-11 14:30:00,3916.39990234375
2021-02-11 15:30:00,3918.300048828125
2021-02-11 16:30:00,3915.06005859375
2021-02-11 17:30:00,3895.239990234375
2021-02-11 18:30:00,3905.7099609375
2021-02-11 19:30:00,3901.97998046875
2021-02-11 20:30:00,3910.18994140625
2021-02-12 14:30:00,3911.64990234375
2021-02-12 15:30:00,3914.169921875
2021-02-12 16:30:00,3922.159912109375
2021-02-12 17:30:00,3921.360107421875
2021-02-12 18:30:00,3918.35009765625
2021-02-12 19:30:00,3917.77001953125
2021-02-12 20:30:00,3922.72998046875
2021-02-16 14:30:00,3939.610107421875
2021-02-16 15:30:00,3948.14990234375
2021-02-16 16:30:00,3933.969970703125
2021-02-16 17:30:00,3936.639892578125
2021-02-16 18:30:00,3937.429931640625
2021-02-16 19:30:00,3939.949951171875
2021-02-16 20:30:00,3935.22998046875
2021-02-17 14:30:00,3918.5
2021-02-17 15:30:00,3912.389892578125
2021-02-17 16:30:00,3908.7900390625
2021-02-17 17:30:00,3916.320068359375
2021-02-17 18:30:00,3922.800048828125
2021-02-17 19:30:00,3921.10009765625
2021-02-17 20:30:00,3928.989990234375
2021-02-18 14:30:00,3915.860107421875
2021-02-18 15:30:00,3891.52001953125
2021-02-18 16:30:00,3899.489990234375
2021-02-18 17:30:00,3899.22998046875
2021-02-18 18:30:00,3909.89990234375
2021-02-18 19:30:00,3914.3798828125
2021-02-18 20:30:00,3918.9599609375
2021-02-19 14:30:00,3921.159912109375
2021-02-19 15:30:00,3924.06005859375
2021-02-19 16:30:00,3930.030029296875
2021-02-19 17:30:00,3916.89990234375
2021-02-19 18:30:00,3911.260009765625
2021-02-19 19:30:00,3905.02001953125
2021-02-19 20:30:00,3913.35009765625
2021-02-22 14:30:00,3885.550048828125
2021-02-22 15:30:00,3882.39990234375
2021-02-22 16:30:00,3885.85009765625
2021-02-22 17:30:00,3886.909912109375
2021-02-22 18:30:00,3899.070068359375
2021-02-22 19:30:00,3899.030029296875
2021-02-22 20:30:00,3883.449951171875
2021-02-23 14:30:00,3857.070068359375
2021-02-23 15:30:00,3850.1201171875
2021-02-23 16:30:00,3853.7900390625
2021-02-23 17:30:00,3848.7099609375
2021-02-23 18:30:00,3857.52001953125
2021-02-23 19:30:00,3865.469970703125
2021-02-23 20:30:00,3895.22998046875
2021-02-24 14:30:00,3873.7099609375
2021-02-24 15:30:00,3880.889892578125
2021-02-24 16:30:00,3900.679931640625
2021-02-24 17:30:00,3915.330078125
2021-02-24 18:30:00,3920.35009765625
2021-02-24 19:30:00,3922.139892578125
2021-02-24 20:30:00,3925.159912109375
2021-02-25 14:30:00,3915.800048828125
2021-02-25 15:30:00,3902.75
2021-02-25 16:30:00,3890.72998046875
2021-02-25 17:30:00,3860.300048828125
2021-02-25 18:30:00,3851.659912109375
2021-02-25 19:30:00,3870.9599609375
2021-02-25 20:30:00,3828.64990234375
2021-02-26 14:30:00,3839.659912109375
2021-02-26 15:30:00,3790.699951171875
2021-02-26 16:30:00,3824.449951171875
2021-02-26 17:30:00,3852.760009765625
2021-02-26 18:30:00,3850.800048828125
2021-02-26 19:30:00,3823.699951171875
2021-02-26 20:30:00,3830.8701171875
2021-03-01 14:30:00,3842.510009765625
2021-03-01 15:30:00,3886.139892578125
2021-03-01 16:30:00,3893.52001953125
2021-03-01 17:30:00,3899.179931640625
2021-03-01 18:30:00,3895.72998046875
2021-03-01 19:30:00,3909.429931640625
2021-03-01 20:30:00,3908.6298828125
2021-03-02 14:30:00,3903.639892578125
2021-03-02 15:30:00,3881.929931640625
2021-03-02 16:30:00,3885.360107421875
2021-03-02 17:30:00,3887.949951171875
2021-03-02 18:30:00,3896.409912109375
2021-03-02 19:30:00,3888.739990234375
2021-03-02 20:30:00,3884.090087890625
2021-03-03 14:30:00,3866.97998046875
2021-03-03 15:30:00,3845.929931640625
2021-03-03 16:30:00,3868.89990234375
2021-03-03 17:30:00,3854.25
2021-03-03 18:30:00,3859.68994140625
2021-03-03 19:30:00,3837.3701171875
2021-03-03 20:30:00,3835.1298828125
2021-03-04 14:30:00,3818.530029296875
2021-03-04 15:30:00,3807.760009765625
2021-03-04 16:30:00,3824.639892578125
2021-03-04 17:30:00,3809.949951171875
2021-03-04 18:30:00,3771.530029296875
2021-03-04 19:30:00,3765.5400390625
2021-03-04 20:30:00,3763.31005859375
2021-03-05 14:30:00,3793.580078125
2021-03-05 15:30:00,3765.31005859375
2021-03-05 16:30:00,3734.27001953125
2021-03-05 17:30:00,3784.3798828125
2021-03-05 18:30:00,3811.929931640625
2021-03-05 19:30:00,3821.27001953125
2021-03-05 20:30:00,3837.239990234375
2021-03-08 14:30:00,3844.389892578125
2021-03-08 15:30:00,3871.8701171875
2021-03-08 16:30:00,3876.280029296875
2021-03-08 17:30:00,3873.580078125
2021-03-08 18:30:00,3877.75
2021-03-08 19:30:00,3862.280029296875
2021-03-08 20:30:00,3835.31005859375
2021-03-09 14:30:00,3867.080078125
2021-03-09 15:30:00,3887.639892578125
2021-03-09 16:30:00,3891.280029296875
2021-03-09 17:30:00,3900.10009765625
2021-03-09 18:30:00,3898.389892578125
2021-03-09 19:30:00,3894.550048828125
2021-03-09 20:30:00,3894.68994140625
2021-03-10 14:30:00,3891.989990234375
2021-03-10 15:30:00,3888.489990234375
2021-03-10 16:30:00,3903.169921875
2021-03-10 17:30:00,3899.320068359375
2021-03-10 18:30:00,3907.320068359375
2021-03-10 19:30:00,3907.56005859375
2021-03-10 20:30:00,3904.60009765625
2021-03-11 14:30:00,3915.5400390625
2021-03-11 15:30:00,3933.840087890625
2021-03-11 16:30:00,3951.989990234375
2021-03-11 17:30:00,3953.739990234375
2021-03-11 18:30:00,3952.610107421875
2021-03-11 19:30:00,3953.889892578125
2021-03-11 20:30:00,3945.320068359375
2021-03-12 14:30:00,3924.52001953125
2021-03-12 15:30:00,3920.1201171875
2021-03-12 16:30:00,3925.14990234375
2021-03-12 17:30:00,3932.919921875
2021-03-12 18:30:00,3933.760009765625
2021-03-12 19:30:00,3933.050048828125
2021-03-12 20:30:00,3937.360107421875
2021-03-15 13:30:00,3942.9599609375
2021-03-15 14:30:00,3939.330078125
2021-03-15 15:30:00,3932.8701171875
2021-03-15 16:30:00,3939.570068359375
2021-03-15 17:30:00,3944.570068359375
2021-03-15 18:30:00,3956.010009765625
2021-03-15 19:30:00,3950.110107421875
2021-03-16 13:30:00,3973.590087890625
2021-03-16 14:30:00,3978.639892578125
2021-03-16 15:30:00,3975.820068359375
2021-03-16 16:30:00,3965.719970703125
2021-03-16 17:30:00,3972.3701171875
2021-03-16 18:30:00,3956.72998046875
2021-03-16 19:30:00,3965.260009765625
2021-03-17 13:30:00,3949.570068359375
2021-03-17 14:30:00,3949.93994140625
2021-03-17 15:30:00,3944.739990234375
2021-03-17 16:30:00,3947.93994140625
2021-03-17 17:30:00,3945.0
2021-03-17 18:30:00,3956.1298828125
2021-03-17 19:30:00,3974.179931640625
2021-03-18 13:30:00,3953.5
2021-03-18 14:30:00,3953.0400390625
2021-03-18 15:30:00,3960.449951171875
2021-03-18 16:30:00,3965.820068359375
2021-03-18 17:30:00,3958.389892578125
2021-03-18 18:30:00,3941.489990234375
2021-03-18 19:30:00,3930.530029296875
2021-03-19 13:30:00,3914.1298828125
2021-03-19 14:30:00,3903.030029296875
2021-03-19 15:30:00,3904.590087890625
2021-03-19 16:30:00,3921.320068359375
2021-03-19 17:30:00,3924.449951171875
2021-03-19 18:30:00,3923.050048828125
2021-03-19 19:30:00,3922.909912109375
2021-03-22 13:30:00,3916.47998046875
2021-03-22 14:30:00,3929.10009765625
2021-03-22 15:30:00,3936.199951171875
2021-03-22 16:30:00,3944.469970703125
2021-03-22 17:30:00,3945.139892578125
2021-03-22 18:30:00,3949.909912109375
2021-03-22 19:30:00,3945.860107421875
2021-03-23 13:30:00,3932.93994140625
2021-03-23 14:30:00,3941.830078125
2021-03-23 15:30:00,3947.93994140625
2021-03-23 16:30:00,3940.6201171875
2021-03-23 17:30:00,3944.81005859375
2021-03-23 18:30:00,3935.93994140625
2021-03-23 19:30:00,3908.6298828125
2021-03-24 13:30:00,3926.169921875
2021-03-24 14:30:00,3922.8798828125
2021-03-24 15:30:00,3935.969970703125
2021-03-24 16:30:00,3936.10009765625
2021-03-24 17:30:00,3921.949951171875
2021-03-24 18:30:00,3918.8798828125
2021-03-24 19:30:00,3908.449951171875
2021-03-25 13:30:00,3879.340087890625
2021-03-25 14:30:00,3875.330078125
2021-03-25 15:30:00,3870.27001953125
2021-03-25 16:30:00,3890.909912109375
2021-03-25 17:30:00,3892.260009765625
2021-03-25 18:30:00,3880.739990234375
2021-03-25 19:30:00,3909.010009765625
2021-03-26 13:30:00,3917.1201171875
2021-03-26 14:30:00,3935.60009765625
2021-03-26 15:30:00,3923.830078125
2021-03-26 16:30:00,3936.2900390625
2021-03-26 17:30:00,3942.780029296875
2021-03-26 18:30:00,3930.300048828125
2021-03-26 19:30:00,3943.169921875
2021-03-29 13:30:00,3969.31005859375
2021-03-29 14:30:00,3946.89990234375
2021-03-29 15:30:00,3954.179931640625
2021-03-29 16:30:00,3958.530029296875
2021-03-29 17:30:00,3971.330078125
2021-03-29 18:30:00,3970.530029296875
2021-03-29 19:30:00,3980.659912109375
2021-03-30 13:30:00,3962.68994140625
2021-03-30 14:30:00,3956.699951171875
2021-03-30 15:30:00,3959.030029296875
2021-03-30 16:30:00,3953.8701171875
2021-03-30 17:30:00,3956.25
2021-03-30 18:30:00,3956.860107421875
2021-03-30 19:30:00,3964.8701171875
2021-03-31 13:30:00,3967.25
2021-03-31 14:30:00,3974.8701171875
2021-03-31 15:30:00,3980.030029296875
2021-03-31 16:30:00,3987.489990234375
2021-03-31 17:30:00,3992.469970703125
2021-03-31 18:30:00,3988.360107421875
2021-03-31 19:30:00,3986.85009765625
2021-04-01 13:30:00,3992.780029296875
2021-04-01 14:30:00,4006.4599609375
2021-04-01 15:30:00,4006.5400390625
2021-04-01 16:30:00,4011.7900390625
2021-04-01 17:30:00,4008.010009765625
2021-04-01 18:30:00,4013.02001953125
2021-04-01 19:30:00,4010.340087890625
2021-04-05 13:30:00,4034.43994140625
2021-04-05 14:30:00,4067.530029296875
2021-04-05 15:30:00,4071.550048828125
2021-04-05 16:30:00,4079.89990234375
2021-04-05 17:30:00,4076.719970703125
2021-04-05 18:30:00,4078.139892578125
2021-04-05 19:30:00,4074.010009765625
2021-04-06 13:30:00,4075.570068359375
2021-04-06 14:30:00,4082.85009765625
2021-04-06 15:30:00,4083.0400390625
2021-04-06 16:30:00,4082.8701171875
2021-04-06 17:30:00,4074.159912109375
2021-04-06 18:30:00,4080.739990234375
2021-04-06 19:30:00,4076.260009765625
2021-04-07 13:30:00,4074.2900390625
2021-04-07 14:30:00,4081.7099609375
2021-04-07 15:30:00,4075.969970703125
2021-04-07 16:30:00,4069.0
2021-04-07 17:30:00,4073.909912109375
2021-04-07 18:30:00,4079.669921875
2021-04-07 19:30:00,4073.919921875
2021-04-08 13:30:00,4089.949951171875
2021-04-08 14:30:00,4087.22998046875
2021-04-08 15:30:00,4091.43994140625
2021-04-08 16:30:00,4094.570068359375
2021-04-08 17:30:00,4093.9599609375
2021-04-08 18:30:00,4096.1298828125
2021-04-08 19:30:00,4095.89990234375
2021-04-09 13:30:00,4096.10986328125
2021-04-09 14:30:00,4099.7001953125
2021-04-09 15:30:00,4101.7900390625
2021-04-09 16:30:00,4105.18017578125
2021-04-09 17:30:00,4107.330078125
2021-04-09 18:30:00,4110.10009765625
2021-04-09 19:30:00,4118.02978515625
2021-04-12 13:30:00,4124.7099609375
2021-04-12 14:30:00,4121.18994140625
2021-04-12 15:30:00,4122.66015625
2021-04-12 16:30:00,4125.60009765625
2021-04-12 17:30:00,4125.080078125
2021-04-12 18:30:00,4123.7998046875
2021-04-12 19:30:00,4122.77001953125
2021-04-13 13:30:00,4128.02001953125
2021-04-13 14:30:00,4132.330078125
2021-04-13 15:30:00,4133.169921875
2021-04-13 16:30:00,4132.740234375
2021-04-13 17:30:00,4132.740234375
2021-04-13 18:30:00,4139.68994140625
2021-04-13 19:30:00,4146.5400390625
2021-04-14 13:30:00,4141.580078125
2021-04-14 14:30:00,4145.33984375
2021-04-14 15:30:00,4143.81005859375
2021-04-14 16:30:00,4143.43017578125
2021-04-14 17:30:00,4145.169921875
2021-04-14 18:30:00,4136.1201171875
2021-04-14 19:30:00,4131.7099609375
2021-04-15 13:30:00,4139.759765625
2021-04-15 14:30:00,4157.60009765625
2021-04-15 15:30:00,4159.0498046875
2021-04-15 16:30:00,4163.89013671875
2021-04-15 17:30:00,4165.02978515625
2021-04-15 18:30:00,4168.56982421875
2021-04-15 19:30:00,4162.06982421875
2021-04-16 13:30:00,4174.14013671875
2021-04-16 14:30:00,4177.1298828125
2021-04-16 15:30:00,4175.759765625
2021-04-16 16:30:00,4179.93017578125
2021-04-16 17:30:00,4177.75
2021-04-16 18:30:00,4182.89013671875
2021-04-16 19:30:00,4187.31982421875
2021-04-19 13:30:00,4179.7998046875
2021-04-19 14:30:00,4171.009765625
2021-04-19 15:30:00,4168.6201171875
2021-04-19 16:30:00,4157.52001953125
2021-04-19 17:30:00,4158.7001953125
2021-04-19 18:30:00,4162.669921875
2021-04-19 19:30:00,4155.7099609375
2021-04-20 13:30:00,4159.18017578125
2021-04-20 14:30:00,4151.31005859375
2021-04-20 15:30:00,4127.2900390625
2021-04-20 16:30:00,4133.52001953125
2021-04-20 17:30:00,4124.93994140625
2021-04-20 18:30:00,4127.47021484375
2021-04-20 19:30:00,4131.009765625
2021-04-21 13:30:00,4128.419921875
2021-04-21 14:30:00,4152.4599609375
2021-04-21 15:30:00,4154.66015625
2021-04-21 16:30:00,4157.830078125
2021-04-21 17:30:00,4159.83984375
2021-04-21 18:30:00,4162.06982421875
2021-04-21 19:30:00,4163.64990234375
2021-04-22 13:30:00,4169.3798828125
2021-04-22 14:30:00,4165.35009765625
2021-04-22 15:30:00,4171.509765625
2021-04-22 16:30:00,4175.58984375
2021-04-22 17:30:00,4159.10009765625
2021-04-22 18:30:00,4142.47021484375
2021-04-22 19:30:00,4133.47998046875
2021-04-23 13:30:00,4138.77978515625
2021-04-23 14:30:00,4154.919921875
2021-04-23 15:30:00,4173.4599609375
2021-04-23 16:30:00,4176.31005859375
2021-04-23 17:30:00,4182.6201171875
2021-04-23 18:30:00,4182.02978515625
2021-04-23 19:30:00,4189.60009765625
2021-04-26 13:30:00,4185.02978515625
2021-04-26 14:30:00,4190.22998046875
2021-04-26 15:30:00,4191.56982421875
2021-04-26 16:30:00,4186.27978515625
2021-04-26 17:30:00,4185.97998046875
2021-04-26 18:30:00,4191.33984375
2021-04-26 19:30:00,4185.16015625
2021-04-27 13:30:00,4188.25
2021-04-27 14:30:00,4183.93994140625
2021-04-27 15:30:00,4184.259765625
2021-04-27 16:30:00,4188.93017578125
2021-04-27 17:30:00,4185.6201171875
2021-04-27 18:30:00,4187.64990234375
2021-04-27 19:30:00,4190.43994140625
2021-04-28 13:30:00,4185.14013671875
2021-04-28 14:30:00,4193.7001953125
2021-04-28 15:30:00,4191.27978515625
2021-04-28 16:30:00,4188.2001953125
2021-04-28 17:30:00,4190.22998046875
2021-04-28 18:30:00,4188.5400390625
2021-04-28 19:30:00,4191.77978515625
2021-04-29 13:30:00,4206.14013671875
2021-04-29 14:30:00,4200.22998046875
2021-04-29 15:30:00,4196.5
2021-04-29 16:30:00,4183.06005859375
2021-04-29 17:30:00,4196.14990234375
2021-04-29 18:30:00,4204.52978515625
2021-04-29 19:30:00,4207.5400390625
2021-04-30 13:30:00,4186.18994140625
2021-04-30 14:30:00,4196.56982421875
2021-04-30 15:30:00,4180.52001953125
2021-04-30 16:30:00,4188.06005859375
2021-04-30 17:30:00,4188.509765625
2021-04-30 18:30:00,4184.10009765625
2021-04-30 19:30:00,4186.02001953125
2021-05-03 13:30:00,4191.97998046875
2021-05-03 14:30:00,4204.39990234375
2021-05-03 15:30:00,4193.5400390625
2021-05-03 16:30:00,4195.5
2021-05-03 17:30:00,4194.89013671875
2021-05-03 18:30:00,4200.509765625
2021-05-03 19:30:00,4197.31982421875
2021-05-04 13:30:00,4179.0400390625
2021-05-04 14:30:00,4154.39013671875
2021-05-04 15:30:00,4140.18017578125
2021-05-04 16:30:00,4145.97021484375
2021-05-04 17:30:00,4148.08984375
2021-05-04 18:30:00,4148.68994140625
2021-05-04 19:30:00,4150.330078125
2021-05-05 13:30:00,4177.06005859375
2021-05-05 14:30:00,4169.35986328125
2021-05-05 15:30:00,4178.66015625
2021-05-05 16:30:00,4183.58984375
2021-05-05 17:30:00,4179.22998046875
2021-05-05 18:30:00,4181.490234375
2021-05-05 19:30:00,4167.68017578125
2021-05-06 13:30:00,4169.14013671875
2021-05-06 14:30:00,4153.68017578125
2021-05-06 15:30:00,4171.0498046875
2021-05-06 16:30:00,4186.2099609375
2021-05-06 17:30:00,4177.83984375
2021-05-06 18:30:00,4170.02978515625
2021-05-06 19:30:00,4181.240234375
2021-05-07 13:30:00,4203.0
2021-05-07 14:30:00,4231.39990234375
2021-05-07 15:30:00,4233.68017578125
2021-05-07 16:30:00,4230.7099609375
2021-05-07 17:30:00,4224.91015625
2021-05-07 18:30:00,4232.6201171875
2021-05-07 19:30:00,4235.72021484375
2021-05-10 13:30:00,4228.2900390625
2021-05-10 14:30:00,4227.27001953125
2021-05-10 15:30:00,4232.169921875
2021-05-10 16:30:00,4231.47021484375
2021-05-10 17:30:00,4227.3701171875
2021-05-10 18:30:00,4207.60986328125
2021-05-10 19:30:00,4204.47998046875
2021-05-11 13:30:00,4150.33984375
2021-05-11 14:30:00,4129.0
2021-05-11 15:30:00,4148.5400390625
2021-05-11 16:30:00,4144.31982421875
2021-05-11 17:30:00,4151.169921875
2021-05-11 18:30:00,4157.259765625
2021-05-11 19:30:00,4154.7001953125
2021-05-12 13:30:00,4130.5498046875
2021-05-12 14:30:00,4113.740234375
2021-05-12 15:30:00,4104.580078125
2021-05-12 16:30:00,4086.639892578125
2021-05-12 17:30:00,4083.919921875
2021-05-12 18:30:00,4076.320068359375
2021-05-12 19:30:00,4066.239990234375
2021-05-13 13:30:00,4085.820068359375
2021-05-13 14:30:00,4120.240234375
2021-05-13 15:30:00,4106.3798828125
2021-05-13 16:30:00,4115.0
2021-05-13 17:30:00,4099.22021484375
2021-05-13 18:30:00,4119.419921875
2021-05-13 19:30:00,4124.7998046875
2021-05-14 13:30:00,4144.43017578125
2021-05-14 14:30:00,4153.490234375
2021-05-14 15:30:00,4163.56982421875
2021-05-14 16:30:00,4167.39990234375
2021-05-14 17:30:00,4172.27001953125
2021-05-14 18:30:00,4175.89990234375
2021-05-14 19:30:00,4178.509765625
2021-05-17 13:30:00,4169.919921875
2021-05-17 14:30:00,4152.68994140625
2021-05-17 15:30:00,4151.0498046875
2021-05-17 16:30:00,4155.02001953125
2021-05-17 17:30:00,4148.35986328125
2021-05-17 18:30:00,4153.85986328125
2021-05-17 19:30:00,4157.89013671875
2021-05-18 13:30:00,4165.93994140625
2021-05-18 14:30:00,4165.75
2021-05-18 15:30:00,4163.4501953125
2021-05-18 16:30:00,4162.1201171875
2021-05-18 17:30:00,4163.509765625
2021-05-18 18:30:00,4151.8798828125
2021-05-18 19:30:00,4150.919921875
2021-05-19 13:30:00,4098.4501953125
2021-05-19 14:30:00,4076.8798828125
2021-05-19 15:30:00,4088.4599609375
2021-05-19 16:30:00,4096.56005859375
2021-05-19 17:30:00,4105.68017578125
2021-05-19 18:30:00,4107.72998046875
2021-05-19 19:30:00,4106.43994140625
2021-05-20 13:30:00,4128.75
2021-05-20 14:30:00,4143.47998046875
2021-05-20 15:30:00,4155.41015625
2021-05-20 16:30:00,4154.10986328125
2021-05-20 17:30:00,4160.75
2021-05-20 18:30:00,4162.1298828125
2021-05-20 19:30:00,4172.5400390625
2021-05-21 13:30:00,4178.77001953125
2021-05-21 14:30:00,4175.1298828125
