Date,EIX UN Equity,FE UN Equity,AVY UN Equity,AA UN Equity,AXP UN Equity,VZ UN Equity,BA UN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,DIS UN Equity,XOM UN Equity,GE UN Equity,HPQ UN Equity,HD UN Equity,IBM UN Equity,JNJ UN Equity,MCD UN Equity,MRK UN Equity,MMM UN Equity,BAC UN Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,RTX UN Equity,WMT UN Equity,CSCO UW Equity,INTC UW Equity,MSFT UW Equity,MDLZ UN Equity,CI UN Equity,C UN Equity,AIG UN Equity,HON UN Equity,MO UN Equity,IP UN Equity,ABT UN Equity,AMD UN Equity,AFL UN Equity,APD UN Equity,AEP UN Equity,HES UN Equity,ADI UN Equity,APA UN Equity,ADM UN Equity,AZO UN Equity,BLL UN Equity,BK UN Equity,BAX UN Equity,BDX UN Equity,BBY UN Equity,HRB UN Equity,BSX UN Equity,BMY UN Equity,BF/B UN Equity,CPB UN Equity,CCL UN Equity,CTL UN Equity,CLX UN Equity,CMS UN Equity,CCEP UN Equity,CL UN Equity,CMA UN Equity,CAG UN Equity,ED UN Equity,BIG UN Equity,GLW UN Equity,CSX UN Equity,DHR UN Equity,TGT UN Equity,DE UN Equity,D UN Equity,DOV UN Equity,DUK UN Equity,ETN UN Equity,ECL UN Equity,PKI UN Equity,EMR UN Equity,EOG UN Equity,AON UN Equity,ETR UN Equity,EFX UN Equity,FDX UN Equity,M UN Equity,F UN Equity,NEE UN Equity,BEN UN Equity,FCX UN Equity,TGNA UN Equity,GPS UN Equity,GD UN Equity,GIS UN Equity,GPC UN Equity,GT UN Equity,GWW UN Equity,HAL UN Equity,HOG UN Equity,HSY UN Equity,CNP UN Equity,HUM UN Equity,ITW UN Equity,TT UN Equity,IPG UN Equity,IFF UN Equity,J UN Equity,K UN Equity,KMB UN Equity,KIM UN Equity,KSS UN Equity,KR UN Equity,LM UN Equity,LEG UN Equity,LEN UN Equity,JEF UN Equity,LLY UN Equity,LB UN Equity,LNC UN Equity,L UN Equity,LOW UN Equity,XRX UN Equity,HST UN Equity,MMC UN Equity,MAS UN Equity,SPGI UN Equity,MDT UN Equity,CVS UN Equity,MSI UN Equity,MUR UN Equity,LH UN Equity,THC UN Equity,NWL UN Equity,NEM UN Equity,NKE UN Equity,NI UN Equity,NBL UN Equity,NSC UN Equity,NOC UN Equity,WFC UN Equity,NUE UN Equity,OXY UN Equity,OMC UN Equity,PCG UN Equity,PH UN Equity,PPL UN Equity,PEP UN Equity,EXC UN Equity,COP UN Equity,PHM UN Equity,PNW UN Equity,PBI UN Equity,PNC UN Equity,PPG UN Equity,PGR UN Equity,RHI UN Equity,R UN Equity,SLB UN Equity,SHW UN Equity,SNA UN Equity,SO UN Equity,TFC UN Equity,LUV UN Equity,SWK UN Equity,PSA UN Equity,SYY UN Equity,TER UN Equity,TXT UN Equity,TMO UN Equity,TJX UN Equity,GL UN Equity,JCI UN Equity,UNP UN Equity,UNH UN Equity,UNM UN Equity,MRO UN Equity,X UN Equity,VAR UN Equity,VFC UN Equity,VNO UN Equity,VMC UN Equity,WBA UN Equity,GHC UN Equity,WY UN Equity,WHR UN Equity,WMB UN Equity,ADBE UW Equity,AES UN Equity,AMGN UW Equity,AAPL UW Equity,ADSK UW Equity,CTAS UW Equity,CMCSA UW Equity,TAP UN Equity,KLAC UW Equity,MKC UN Equity,JWN UN Equity,PCAR UW Equity,COST UW Equity,SYK UN Equity,TSN UN Equity,AMAT UW Equity,BBBY UW Equity,CAH UN Equity,CINF UW Equity,DHI UN Equity,EA UW Equity,EXPD UW Equity,MTB UN Equity,FISV UW Equity,FITB UW Equity,FHN UN Equity,GILD UW Equity,HBAN UW Equity,BIIB UW Equity,RRC UN Equity,NBR UN Equity,NE UN Equity,NTRS UW Equity,PAYX UW Equity,PDCO UW Equity,QCOM UW Equity,AN UN Equity,SBUX UW Equity,KEY UN Equity,STT UN Equity,USB UN Equity,NLOK UW Equity,TROW UW Equity,WM UN Equity,VIAC UN Equity,STZ UN Equity,XLNX UW Equity,ZION UW Equity,INTU UW Equity,MS UN Equity,CB UN Equity,JBL UN Equity,ALL UN Equity,EQR UN Equity,VIAV UW Equity,SPG UN Equity,EMN UN Equity,AVB UN Equity,PRU UN Equity,UPS UN Equity,AIV UN Equity,MCK UN Equity,LMT UN Equity,ABC UN Equity,COF UN Equity,WAT UN Equity,DRI UN Equity,NTAP UW Equity,CTXS UW Equity,FHI UN Equity,HIG UN Equity,EL UN Equity,PFG UN Equity,ATI UN Equity,ANF UN Equity,NOV UN Equity,DGX UN Equity,ROK UN Equity,AMT UN Equity,AMZN UW Equity,RL UN Equity,BXP UN Equity,VLO UN Equity,WU UN Equity,CHRW UW Equity,YUM UN Equity,VRSN UW Equity,AEE UN Equity,NVDA UW Equity,MAR UN Equity,SEE UN Equity,CTSH UW Equity,CNX UN Equity,EBAY UW Equity,GS UN Equity,SRE UN Equity,MCO UN Equity,AKAM UW Equity,DVN UN Equity,GOOGL UW Equity,A UN Equity,DTE UN Equity,TXN UN Equity,MET UN Equity,TPR UN Equity,FLR UN Equity,SLM UN Equity,AMP UN Equity,XEL UN Equity,ITT UN Equity,ZBH UN Equity,CBRE UN Equity,GME UN Equity,ICE UN Equity,FIS UN Equity,MDP UN Equity,HAS US Equity,NYT UN Equity,AIZ UN Equity,GNW UN Equity,RF UN Equity,TDC UN Equity,EXPE UW Equity,WYND UN Equity,MU UN Equity,VAL UN Equity,KBH UN Equity,TEL UN Equity,DFS UN Equity,MAT UN Equity,MTW UN Equity,RRD UN Equity,SITC UN Equity,MYL UN Equity,RIG UN Equity,ASH UN Equity,UIS UN Equity,TEX UN Equity,MTG UN Equity,DDS UN Equity,ADP UN Equity,1812212D UW Equity,CME UN Equity,SSP UN Equity,BC UN Equity,CMI UN Equity,PEG UN Equity,TIF UN Equity,MCHP UW Equity,ETFC UW Equity,ANTM UN Equity,MBI UN Equity,SNV UN Equity
2/1/2020,72.9988,47.7442,130.2223,21.86,123.2332,59.4534,326.607,145.5262,136.1431,117.8716,54.4141,145.29,68.0061,11.232,20.2891,216.757,131.8368,143.9479,195.465,89.6214,174.386,34.8826,38.5187,122.9452,37.3169,135.709,87.129,117.8181,47.2365,59.6081,157.7784,54.5592,205.348,78.8743,50.48,174.8969,47.7926,45.2011,85.1548,46.93,52.3337,232.4111,93.0195,66.6512,119.0729,25.4281,45.7418,1194.86,64.3981,49.6928,84.5555,270.306,86.9939,22.8418,45.5,62.8464,67.2297,48.3833,50.7576,12.7531,151.524,62.0167,50.99,67.6123,69.4371,33.8218,88.8695,27.9403,28.7905,72.2527,153.5843,127.4158,172.3764,81.091,115.042,89.3559,93.5262,192.7097,98.0321,75.3295,82.6361,208.2424,117.8476,139.94,150.9332,16.4966,9.1346,239.3942,24.8851,13.2907,16.6737,17.4652,173.721,52.2626,104.7201,15.4553,336.439,24.3406,36.9901,145.6577,26.7993,365.776,177.6648,102.3437,22.6615,127.657,89.4995,67.8817,135.378,20.1783,49.3809,28.7327,35.5902,49.8667,55.6941,21.1024,130.4763,18.0274,57.6108,52.5539,118.8491,36.0107,18.3193,110.5616,47.77,273.349,113.0062,73.5342,160.7665,26.2956,169.96,38.2,18.7962,43.2417,100.8479,27.5163,24.7793,193.1071,341.736,52.172,55.5877,40.3824,79.45,10.92,204.9615,35.0448,135.073,44.8865,63.5313,38.61,88.5072,3.9663,154.9927,132.645,71.3044,62.6434,53.1417,39.6594,582.173,167.874,62.3451,55.1478,54.1715,165.442,209.537,83.4531,68.7389,44.9947,325.535,61.1042,104.7603,40.2577,178.8873,291.457,28.5075,13.6257,11.5235,143.5,98.2898,64.9211,144.137,58.2559,633.769,29.8477,145.931,22.8022,330,19.6307,239.665,294.771,184.21,269.86,44.5892,53.633,178.6601,168.0831,40.5566,78.4915,292.772,209.4827,89.935,61.5601,17.0427,49.9429,103.7976,52.6012,107.94,78.0797,167.36,116,30.0243,16.2265,64.3525,14.6308,299.06,4.89,142.6818,1.24,104.644,83.9882,19.6717,87.6687,49.26,87.2183,19.8154,77.8992,58.0872,14.6238,120.2342,113.0115,41.13,188.38,98.2876,51.3839,259.567,50.4127,153.749,41.5405,111.7939,79.7285,15.22,144.244,78.3636,206.183,91.1845,115.375,50.6846,138.361,387.118,84.8383,102.3329,234.93,108.9513,60.555,110.9564,32.2239,60.0768,206.0163,54.366,20.9,17.1484,24.9305,104.9206,201.704,227.771,1875,116.8014,135.318,92.0837,26.3703,77.4602,99.9266,194.91,75.9831,238.5983,151.622,39.6357,61.8361,8.93,36.1126,228.17,148.482,237.6749,86.84,25.6957,1348.41,85.5024,127.3168,127.3773,50.1756,26.7832,18.8483,8.9409,165.217,62.714,73.837,149.2968,61.9,6.14,92.207,139.1561,31.8282,104.494,32.1231,130.1186,4.44,16.8611,26.99,108.467,50.1021,54.87,6.84,34.2283,95.7825,83.6764,13.61,17.63,3.9711,13.8242,20.14,6.99,76.3006,11.99,29.8905,14.0658,73.6178,169.827,250.33,199.908,15.7736,59.9564,177.167,58.0539,132.4043,105.235,45.3945,300.595,9.35,37.9388
3/1/2020,72.6177,46.6135,126.3611,21.26,123.2134,58.5141,328.674,145.3015,134.5766,118.612,53.1763,146.51,68.9055,11.5312,20.0929,214.417,130.4403,141.1157,196.838,89.4344,173.875,34.5274,37.9307,120.9208,36.7736,134.752,87.821,117.2333,46.9417,59.2618,157.3011,53.4918,201.0789,78.6384,50.0792,176.0126,46.8974,43.6743,84.7202,48.02,52.1166,225.8908,91.8187,67.9939,116.8373,25.438,45.0739,1175.74,63.0836,49.4958,84.0383,266.7,84.7105,22.5418,44.52,61.6259,66.4839,47.4147,49.4232,12.189,150.724,60.8624,50.49,66.6302,68.1256,33.1701,86.9165,26.4642,29.0065,71.5277,152.6067,123.2714,172.3467,80.0441,114.0218,88.328,92.5343,187.6745,96.4955,74.7687,83.8709,206.0625,115.7627,139.463,151.0125,15.6708,9.1346,236.0898,24.5159,12.952,15.9118,16.9422,174.26,50.8983,102.716,14.8426,336.231,24.942,36.0632,142.4326,26.2502,365.189,176.2447,101.5837,21.824,124.609,88.7329,66.3008,132.9936,18.9354,46.8159,28.1883,35.5214,48.4215,55.267,20.8569,128.9514,17.7904,56.9707,52.2847,117.2754,35.2437,17.6514,109.9473,47.0366,273.329,111.7227,72.1256,158.5261,26.6966,164.97,37.54,18.243,43.4502,100.0621,26.7183,24.0354,191.2656,367.096,51.5029,53.3087,42.497,77.3451,10.79,201.7337,34.2271,134.176,44.6901,65.2052,38.2326,86.9557,3.7728,153.6926,128.715,71.0532,61.8042,52.0073,40.139,562.56,163.628,61.2481,54.8936,53.4443,163.136,206.911,82.6093,67.7619,44.785,321.021,60.8252,104.0741,40.1297,177.4934,284.804,28.3231,13.9541,10.6255,142.42,97.5304,63.3253,140.518,57.4129,627.645,28.8202,143.275,22.2861,329.17,19.5521,234.122,295.447,184.49,268.07,44.0683,52.457,177.5906,166.3961,38.9079,77.6193,288.78,205.8679,89.0266,60.2594,15.7227,48.3932,103.493,52.1045,105.58,76.5502,165.247,115.03,29.5975,15.8284,63.4687,14.3115,290.77,4.58,149.5227,1.33,104.1233,83.2706,19.3742,85.9064,48.26,87.7132,19.3871,78.3311,57.1007,14.6924,121.7574,112.0803,40.5352,185.792,99.2194,50.4516,260.094,50.4324,152.673,41.0927,110.6756,77.8951,15.02,139.301,75.4396,202.186,90.564,112.69,49.4295,135.328,399.08,83.0254,100.9178,231.54,110.6977,60.5354,109.9422,31.8218,59.4264,204.0114,53.4597,20.15,16.9907,25.448,102.4735,199.813,225.669,1865.01,115.6725,131.522,91.8015,25.3511,76.0886,100.4416,193.2,74.8967,234.7524,148.6838,37.9128,60.6349,8.59,35.6266,228.763,145.99,237.8143,86.44,25.7938,1348,84.2781,125.7694,125.407,49.8336,26.1127,18.7691,8.7621,165.069,61.5691,73.6583,146.2906,60.44,6.21,91.472,137.1066,30.5073,102.2795,31.8445,129.6141,4.33,16.4313,26.3,109.184,49.552,54.28,7.34,33.95,93.9133,82.5949,13.09,17.05,3.9612,13.1365,20.39,7.08,75.2785,11.64,29.4132,13.8288,68.3997,167.3174,252.25,201.316,14.6476,58.598,173.841,57.4942,132.2261,104.6098,45.2057,291.666,9.17,37.6198
6/1/2020,73.0476,46.7217,127.1135,21.37,122.1343,58.1946,327.114,143.8365,133.8904,118.1054,53.8149,145.46,67.9771,11.8305,20.2695,213.775,130.2938,142.1025,197.045,89.7591,173.836,33.955,38.0483,121.2763,37.1549,134.358,89.288,116.3709,46.293,58.9649,156.1176,53.808,201.9587,77.508,49.9815,175.6275,47.2688,43.3145,84.7103,48,51.9489,222.433,92.0057,69.3366,115.2248,25.6656,44.9757,1167.01,64.7864,49.5451,84.854,267.196,85.1042,22.6095,44.85,61.9113,66.5932,47.4147,48.7807,11.9692,151.218,61.632,51.23,66.8659,67.084,33.338,87.0244,26.0976,28.8396,71.8952,153.0755,122.6186,172.6138,80.0833,113.6059,88.4944,92.8387,187.4058,96.1563,74.6506,84.1845,206.2815,117.0215,141.373,149.7251,15.8533,8.9478,238.1377,24.205,12.5833,16.0107,17.11,177.735,50.7521,101.5961,14.5362,334.627,24.6462,35.8758,143.7187,26.2502,362.877,175.5839,101.6375,21.9896,124.599,90.276,66.7721,133.8409,19.217,47.2209,28.2774,35.0098,48.2946,56.3199,20.9158,130.1297,18.472,55.5256,52.215,117.5031,35.0398,17.5728,110.304,46.8185,274.375,111.8313,72.0271,162.5113,26.8628,167.02,37.37,18.0296,43.4701,100.6092,27.0237,23.7874,193.2259,376.362,51.1247,53.025,42.6134,77.7269,10.65,202.7238,34.3634,133.742,44.7588,64.5045,38.8385,87.486,3.7922,153.3918,127.616,71.4107,61.972,51.8134,39.7377,559.465,163.894,61.2775,54.2484,53.4842,163.641,208.498,82.5603,66.5855,44.5553,319.384,60.9746,102.9303,40.3757,177.6515,285.528,27.9057,13.775,10.6555,144.41,97.6291,64.0356,141.344,57.8344,628.892,28.9486,141.737,22.6111,328.29,19.4145,233.945,292.214,183.78,268.13,43.9011,53.04,174.6098,168.9664,40.1716,77.5796,289.278,207.7547,89.0858,59.2367,16.1138,48.3148,104.0236,53.0085,106.95,76.5602,166.024,115.18,29.3647,15.6147,63.4982,14.1277,290.24,4.56,154.4091,1.42,102.7481,83.0445,19.2687,84.5872,47.65,87.2084,19.0952,78.3311,55.743,14.8351,122.0129,113.5166,40.4182,187.468,96.989,50.1278,260.373,49.9498,153.236,40.7942,111.1704,79.0618,14.96,140.074,73.7242,204.812,89.4586,113.229,50.3022,135.308,411.951,82.8966,99.8293,229.67,111.2534,59.7341,110.6879,31.6845,59.6432,203.2932,52.9725,20.31,17.0203,25.2788,103.0435,199.388,226.581,1860,115.524,134.105,88.6584,25.4001,76.0491,100.4515,199.99,75.1338,232.1152,147.2695,37.7247,60.5952,8.58,35.4878,227.113,144.959,238.6607,86.65,25.8134,1351.16,83.6112,126.2982,125.0228,49.4817,26.3,18.8384,8.7919,163.126,61.9441,72.8341,147.8933,60.56,5.8,94.055,137.4249,30.7226,102.6929,32.4117,130.8804,4.32,16.1773,26.06,107.76,49.0694,53.58,7.47,34.7552,93.7551,81.6118,13.34,17.15,3.8819,13.3723,20.18,7.12,74.6335,11.55,28.9458,13.7893,67.3106,167.0901,252.98,203.349,14.8945,57.8742,172.778,57.6513,132.3647,102.8828,44.7485,293.722,9.21,37.3781
7/1/2020,73.4092,46.4955,125.0938,21,122.6095,58.1946,331.199,143.5728,134.7432,115.9234,53.5398,145.95,68.1802,12.1098,20.1714,216.757,130.5575,142.1124,199.237,89.4442,175.092,34.2807,38.2835,121.1183,37.2216,134.101,88.624,116.2321,46.9023,59.1133,158.4746,53.3732,206.1378,77.8422,50.1476,174.7389,47.2021,42.4684,84.7893,49.32,52.0475,222.6899,91.6119,69.4551,118.2815,29.6332,44.7596,1160.67,63.6612,50.1359,84.5357,269.899,86.61,22.745,45.12,61.8523,67.0507,47.4735,47.5846,12.2942,151.149,61.6418,51.09,67.0132,66.8718,32.9035,86.3669,27.4097,29.144,71.8952,153.9035,121.8471,174.1274,80.4061,113.8337,88.328,92.4656,186.1918,97.5133,75.3,86.86,207.1176,117.2772,142.577,151.8641,16.6886,8.997,238.1278,24.6519,12.8723,16.2087,17.96,176.756,50.9665,99.9261,14.7536,331.874,24.8927,36.221,142.6601,26.2404,367.131,175.2091,101.1692,22.3889,122.823,89.818,68.5396,133.4961,19.3918,47.8284,28.3565,34.8229,48.8219,57.7005,20.7194,130.704,17.8398,56.253,51.8063,119.0867,34.8456,17.1602,110.7102,46.8483,284.469,112.8878,72.5393,164.494,26.7943,168.41,37.52,18.311,42.9538,101.0966,27.2306,23.4203,194.5625,369.626,51.3574,52.5359,43.6514,78.1283,10.4,204.8526,34.5192,133.87,44.641,64.6602,39.3153,86.7986,3.8212,152.7418,127.794,72.8119,61.9424,51.7261,39.6398,562.918,162.702,61.1795,53.9747,54.1217,164.294,208.949,82.4131,66.9743,44.2956,324.966,61.0643,102.8109,40.3561,177.1869,288.205,27.7213,13.7252,10.865,145.69,97.7967,64.8627,140.658,58.1677,631.394,28.9486,144.275,22.8022,334.15,19.6209,236.026,298.462,186.13,268.12,43.7628,53.771,174.4316,169.4328,41.0107,77.1237,290.413,207.8143,88.4835,59.8424,16.2311,48.6581,103.3357,53.6542,109,75.8451,164.334,115.95,29.1221,15.5662,64.0874,14.0212,290.57,4.58,161.25,1.55,103.4063,83.0543,20.2954,85.6898,47,87.06,19.0562,79.8821,56.1923,15.0692,123.2512,114.4378,40.9155,187.597,97.3657,49.8432,265.264,50.265,152.762,40.9236,111.5069,78.2971,14.99,139.639,72.9249,203.96,90.3797,113.18,50.4591,136.382,405.126,83.9566,99.1564,226.29,111.3427,60.2618,111.8712,31.8414,59.3771,205.4876,54.1321,19.99,17.1484,25.1992,102.1983,201.367,225.243,1904.5,118.2769,133.772,88.3081,25.2825,75.5952,100.7684,203.34,74.9362,237.949,146.4129,37.5069,60.2279,8.44,35.3787,232.121,146.205,241.5585,88.96,25.7349,1400.46,83.8999,126.0436,127.0522,49.8531,26.9607,19.0264,8.7224,164.181,61.4309,74.0853,148.3711,60.47,5.77,93.439,138.9471,31.4564,103.3523,32.521,131.197,4.36,16.1187,26.56,108.278,49.2238,55.38,7.5,35.7891,93.3397,80.5795,14.12,17.12,3.9711,13.2838,20.84,7.15,74.2068,11.61,28.7967,13.7695,68.4987,166.8826,254.7,203.299,15.3094,57.6164,170.465,56.8952,132.2855,107.091,45.2951,297.148,9.23,37.6101
8/1/2020,74.4058,46.9183,125.4403,21.3,122.8075,57.7782,330.116,143.4068,133.0083,115.485,53.3138,145.5,67.8224,11.9502,20.142,216.056,131.3583,142.9611,200.026,87.86,174.67,34.1129,38.0287,120.7727,37.4599,134.15,89.096,115.2806,46.1848,58.2426,158.0768,53.5115,207.8875,77.4195,49.9619,175.4202,47.4402,42.3517,85.1845,47.85,51.7417,224.9621,91.9466,70.0179,118.786,32.1661,44.3078,1141.63,63.6413,50.6283,85.1624,271.12,87.0923,22.7644,45.6,63.0432,66.7026,47.5819,47.9405,12.1412,149.944,61.5234,50.12,66.5909,66.9586,32.1332,85.4639,28.0368,29.1832,72.8485,156.8064,122.6978,172.6336,80.641,114.8142,88.5532,93.1333,186.5799,98.6208,75.8607,87.4578,206.0227,117.5821,142.815,153.0623,17.4952,9.0757,239.0974,24.8949,13.0815,16.9904,18.11,176.413,51.1517,99.9163,14.8821,334.815,24.1237,35.5011,143.9264,26.3973,366.792,175.8009,101.0771,22.4181,123.159,90.505,67.538,134.3434,19.2461,48.2912,28.4159,35.1869,48.1384,58.6442,20.798,131.1595,18.0571,56.6022,51.886,118.6908,34.8651,17.229,110.6112,46.8086,280.676,113.8257,71.5444,164.4642,27.2344,170,37.05,18.4759,42.9836,100.7783,27.27,23.212,194.8595,373.247,51.2701,52.6729,44.1364,77.6877,10.45,205.0803,34.4802,132.727,44.9061,64.6699,39.8616,87.211,3.7922,153.2948,127.14,72.7321,62.0806,52.5309,39.4245,559.276,162.8,61.4146,54.18,53.4742,163.849,208.743,82.3052,67.9513,44.6052,325.714,61.5027,103.2585,40.1789,175.8622,288.998,27.8766,13.7352,11.1044,146.57,96.6429,64.3859,139.485,54.9426,626.696,28.7708,144.196,22.8404,333.81,19.7978,234.665,295.666,188.22,270.77,44.385,53.999,174.7881,167.9839,41.7117,77.5499,289.716,209.1053,87.9207,61.2622,16.368,48.7267,101.1245,53.3959,108.18,76.1729,163.676,116.56,29.0639,15.537,63.9401,13.9535,288.88,4.66,149.5227,1.46,104.2412,82.9953,20.7752,87.521,46.57,87.0402,18.9589,80.4121,55.87,15.2748,124.3125,115.0025,41.208,187.666,98.4958,49.9511,266.447,50.1862,151.628,41.0629,111.3782,78.3559,15.24,139.9,73.2368,201.119,90.9518,113.003,50.0767,136.849,411.546,83.7684,99.4631,225.9,111.3824,60.809,111.9905,32.3612,59.1899,206.9539,54.1613,19.97,17.6904,24.7215,102.2081,200.674,221.623,1898.04,119.6236,132.598,90.0305,25.4981,77.2925,99.5008,203.23,75.8547,239.5074,145.5364,37.1504,59.9698,8.31,35.4183,232.793,146.519,241.0307,90.54,25.931,1395,85.5621,126.1318,127.397,50.3027,27.296,18.8978,8.6429,163.609,61.5,72.854,147.6743,60.81,5.49,94.015,138.0816,31.5738,102.2401,32.3715,131.0091,4.4,15.9917,26.37,109.792,48.9825,58.09,6.83,36.6043,95.8913,80.2944,14.15,17.09,3.9315,12.8712,21.07,6.84,74.177,11.65,28.4884,13.7004,70.2414,166.9419,256.01,203.963,15.6847,56.7736,171.41,56.6693,132.3647,109.7708,45.6132,298.827,9.13,37.4071
9/1/2020,73.9954,46.761,126.1532,20.46,125.2231,57.6164,333.019,144.403,135.2627,114.3063,54.031,146.38,66.8166,12.02,20.6031,219.502,132.5594,143.8393,204.212,87.5156,178.134,34.7938,38.4207,121.2368,37.5363,134.9,89.491,115.1319,46.9613,58.4009,160.9509,53.5016,209.987,79.5329,50.9003,176.4371,47.9069,42.906,85.3129,48.95,51.8995,227.2936,91.8088,67.1449,119.8148,32.2651,43.1586,1152.07,64.647,50.7268,86.1571,272.988,88.0174,22.7063,45.96,63.1318,67.1402,46.6456,48.5731,12.4567,150.388,61.2867,51.05,68.1427,67.6048,31.7876,85.2088,27.9114,29.684,73.0272,156.6169,122.2527,174.6419,79.7702,115.6759,88.377,93.8895,186.9879,99,76.5002,84.8216,207.6551,116.8937,146.317,156.4093,17.3992,9.1346,238.0883,24.8949,13.1313,16.9706,17.94,177.197,51.403,99.7984,14.7339,338.608,23.6998,35.9646,144.5002,26.0933,372.351,176.9745,100.7854,22.5544,122.389,89.1212,68.0683,135.5258,19.1587,44.1641,28.2081,35.4918,48.6559,57.7303,21.0337,133.1795,18.1559,57.9258,52.0355,120.4129,35.0107,17.3076,110.7301,47.2006,284.41,115.5633,71.9089,165.3862,26.2761,174.35,36.78,18.67,41.4743,101.405,27.2404,22.4383,196.8396,367.651,51.4447,52.575,43.5059,77.8346,10.5,205.0308,34.4024,133.102,44.8767,62.8403,39.7325,86.9164,3.8212,155.5263,127.437,73.3106,62.4657,52.8314,38.6121,568.799,164.692,61.4146,54.659,54.2911,164.868,209.458,83.1391,68.8685,44.3356,328.91,61.8414,103.8354,40.5726,178.4523,291.764,28.3231,12.9887,11.0446,146.59,95.7948,64.1426,140.916,54.7074,628.823,28.9486,147.655,22.4582,340.14,19.729,236.4,305.695,191.71,273.06,44.8295,54.493,176.6795,163.4585,41.0601,78.1446,297.243,210.3666,88.8686,61.7587,14.2071,49.2367,101.4489,53.2568,110,75.8551,164.737,117.54,29.2288,15.7021,64.8534,14.0986,293.99,4.51,152.4545,1.29,104.5556,83.939,21.1237,88.2692,46.01,89.376,19.2606,80.6477,55.9774,15.2634,125.4819,115.0817,41.0618,190.294,99.2789,50.6283,272.943,51.4074,151.44,41.4111,111.8236,78.3657,15.7,139.851,73.344,201.305,91.8051,114.679,50.214,139.873,405.471,84.8185,100.9277,227.83,113.42,62.1673,113.3428,32.9397,59.6334,208.5099,54.4634,19.68,17.8087,23.985,103.7019,204.564,223.626,1909.89,118.2472,131.649,91.1787,25.8019,78.1805,101.5805,205.55,75.2918,243.2934,146.1042,37.7049,61.0518,7.89,34.853,238.383,146.941,245.5317,92,25.382,1421.93,86.0598,125.6813,128.717,50.9966,27.3848,18.9374,8.6329,166.755,61.5296,72.5859,149.3665,60.49,5.81,92.982,140.2703,32.5816,103.2342,32.5409,131.6422,4.45,16.1968,26.83,108.716,49.6775,58.26,6.31,37.2207,97.0187,81.543,14.12,16.92,3.872,12.7926,21.16,6.41,73.919,11.81,28.8663,13.7695,69.5186,168.5722,261.13,204.747,15.6946,57.5767,171.99,56.9443,132.5132,109.5624,46.3885,305.719,9.14,37.8615
