"","HSBC","CLP","CK"
"2005-01-14",47.4796113044974,19.8012148798066,26.386744733056
"2005-01-17",47.852000412768,19.8463201528813,26.5687222829391
"2005-01-18",47.6658058586327,19.8463201528813,26.386744733056
"2005-01-19",48.0381949669033,19.8463201528813,26.5687222829391
"2005-01-20",47.4796113044974,19.7110043336571,26.386744733056
"2005-01-21",47.4796113044974,19.7561096067319,26.0227896332897
"2005-01-24",47.2934167503621,19.6658990605824,25.2948794337571
"2005-01-25",47.852000412768,19.6207937875077,26.1137784082313
"2005-01-26",47.852000412768,19.8463201528813,25.9318008583481
"2005-01-27",48.0381949669033,19.8012148798066,26.0227896332897
"2005-01-28",48.0381949669033,19.9365306990308,26.0227896332897
"2005-01-31",48.0381949669033,19.9816359721055,26.0227896332897
"2005-02-01",47.852000412768,19.8463201528813,25.8408120834066
"2005-02-02",47.852000412768,19.891425425956,25.6588345335234
"2005-02-03",47.6658058586327,19.8012148798066,25.5678457585818
"2005-02-04",47.852000412768,19.8012148798066,25.6588345335234
"2005-02-07",48.5967786293091,19.9816359721055,26.1137784082313
"2005-02-08",48.7829731834444,19.9816359721055,26.2957559581144
"2005-02-14",49.3415568458503,20.071846518255,26.8416886077639
"2005-02-15",49.3415568458503,20.071846518255,26.7506998328223
"2005-02-16",49.5277513999856,20.1620570644044,26.7506998328223
"2005-02-17",49.5277513999856,20.071846518255,26.6597110578807
"2005-02-18",49.7139459541208,20.1620570644044,27.2056437075302
"2005-02-21",49.5277513999856,20.2071623374792,27.2056437075302
"2005-02-22",49.5277513999856,20.071846518255,27.1146549325886
"2005-02-23",49.155362291715,20.0267412451802,26.6597110578807
"2005-02-24",49.5277513999856,19.9816359721055,26.8416886077639
"2005-02-25",49.5277513999856,20.1169517913297,27.023666157647
"2005-02-28",49.7139459541208,20.1620570644044,27.023666157647
"2005-03-01",48.5967786293091,20.1169517913297,26.8416886077639
"2005-03-02",47.852000412768,20.071846518255,26.1137784082313
"2005-03-03",48.0381949669033,19.9816359721055,25.9318008583481
"2005-03-04",47.6658058586327,19.9365306990308,25.6588345335234
"2005-03-07",47.852000412768,20.0267412451802,25.4768569836403
"2005-03-08",48.0381949669033,20.1169517913297,25.749823308465
"2005-03-09",47.852000412768,20.2071623374792,25.9318008583481
"2005-03-10",47.852000412768,20.2071623374792,25.749823308465
"2005-03-11",47.6658058586327,20.1620570644044,25.8408120834066
"2005-03-14",47.852000412768,20.1169517913297,25.749823308465
"2005-03-15",47.6658058586327,20.1169517913297,25.5678457585818
"2005-03-16",47.7059026962765,20.071846518255,25.8408120834066
"2005-03-17",47.7059026962765,20.071846518255,26.0227896332897
"2005-03-18",47.7059026962765,20.071846518255,26.0227896332897
"2005-03-21",47.5165935585929,20.1169517913297,26.0227896332897
"2005-03-22",47.5165935585929,20.1620570644044,25.749823308465
"2005-03-23",46.948666145542,20.071846518255,25.3858682086987
"2005-03-24",46.948666145542,20.0267412451802,25.2038906588156
"2005-03-29",46.3807387324911,19.891425425956,24.8399355590493
"2005-03-30",46.5700478701747,19.891425425956,24.9309243339908
"2005-03-31",46.948666145542,20.0267412451802,25.2038906588156
"2005-04-01",46.7593570078583,20.0267412451802,25.2038906588156
"2005-04-04",46.5700478701747,20.0267412451802,25.4768569836403
"2005-04-06",46.5700478701747,19.9365306990308,25.5678457585818
"2005-04-07",46.7593570078583,19.9816359721055,25.6588345335234
"2005-04-08",46.7593570078583,20.0267412451802,25.9318008583481
"2005-04-11",46.948666145542,19.891425425956,25.9318008583481
"2005-04-12",46.948666145542,19.9365306990308,25.8408120834066
"2005-04-13",47.3272844209092,20.0267412451802,26.2047671831729
"2005-04-14",47.1379752832256,20.0267412451802,26.386744733056
"2005-04-15",46.948666145542,19.9243740372692,26.2047671831729
"2005-04-18",46.3807387324911,19.6943004340675,25.6588345335234
"2005-04-19",46.5700478701747,19.8783593166289,25.749823308465
"2005-04-20",46.7593570078583,19.8783593166289,25.749823308465
"2005-04-21",46.948666145542,19.8783593166289,25.8408120834066
"2005-04-22",46.948666145542,20.0624181991902,26.2047671831729
"2005-04-25",47.1379752832256,20.0624181991902,26.2957559581144
"2005-04-26",47.3272844209092,20.2464770817516,26.5687222829391
"2005-04-27",47.3272844209092,20.2004623611113,26.6597110578807
"2005-04-28",47.3272844209092,20.3385065230323,26.6597110578807
"2005-04-29",47.3272844209092,20.3385065230323,26.7506998328223
"2005-05-03",47.1379752832256,20.3845212436726,26.6597110578807
"2005-05-04",47.7059026962765,20.4765506849533,26.7506998328223
"2005-05-05",47.8952118339602,20.5225654055937,26.8416886077639
"2005-05-06",47.8952118339602,20.5225654055937,26.9326773827054
"2005-05-09",47.8952118339602,20.5225654055937,27.1146549325886
"2005-05-10",47.7059026962765,20.4765506849533,26.9922160145843
"2005-05-11",47.7059026962765,20.4765506849533,26.6211889903288
"2005-05-12",47.7059026962765,20.5225654055937,26.8067025024566
"2005-05-13",47.3272844209092,20.5225654055937,26.6211889903288
"2005-05-17",47.1379752832256,20.3845212436726,26.3429187221372
"2005-05-18",47.1727652847849,20.430535964313,26.1574052100095
"2005-05-19",47.3637481401889,20.5225654055937,26.0646484539456
"2005-05-20",47.3637481401889,20.5225654055937,25.9718916978818
"2005-05-23",47.3637481401889,20.4765506849533,26.0646484539456
"2005-05-24",47.3637481401889,20.5225654055937,25.9718916978818
"2005-05-25",46.9817824293809,20.3385065230323,25.6936214296902
"2005-05-26",47.1727652847849,20.3845212436726,25.6936214296902
"2005-05-27",47.1727652847849,20.568580126234,25.9718916978818
"2005-05-30",47.5547309955929,20.568580126234,26.4356754782011
"2005-05-31",47.3637481401889,20.4765506849533,26.3429187221372
"2005-06-01",47.3637481401889,20.5602803333698,26.6211889903288
"2005-06-02",47.3637481401889,20.5602803333698,26.3429187221372
"2005-06-03",47.3637481401889,20.5602803333698,26.4356754782011
"2005-06-06",47.3637481401889,20.6533132760547,26.528432234265
"2005-06-07",47.3637481401889,20.6067968047122,26.4356754782011
"2005-06-08",47.3637481401889,20.6998297473972,26.7139457463927
"2005-06-09",47.5547309955929,20.6533132760547,26.6211889903288
"2005-06-10",47.7457138509969,20.7463462187396,26.7139457463927
"2005-06-13",47.7457138509969,20.6998297473972,27.0849727706481
"2005-06-14",47.3637481401889,20.6998297473972,27.0849727706481
"2005-06-15",47.5547309955929,20.7463462187396,26.8994592585204
"2005-06-16",47.3637481401889,20.6998297473972,26.7139457463927
"2005-06-17",47.5547309955929,20.7928626900821,26.9922160145843
"2005-06-20",47.7457138509969,20.6998297473972,27.177729526712
"2005-06-21",47.7457138509969,20.7463462187396,27.3632430388397
"2005-06-22",48.1276795618048,20.885895632767,27.7342700630952
"2005-06-23",48.5096452726128,20.7928626900821,27.8270268191591
"2005-06-24",48.5096452726128,20.7928626900821,28.1052970873506
"2005-06-27",48.1276795618048,20.7463462187396,28.3835673555422
"2005-06-28",48.5096452726128,20.7928626900821,28.2908105994784
"2005-06-29",48.3186624172088,20.7463462187396,28.1052970873506
"2005-06-30",47.7457138509969,20.7463462187396,28.1052970873506
"2005-07-04",47.4401412823505,20.7463462187396,28.0310916824996
"2005-07-05",47.3255515691081,20.7463462187396,27.752821414308
"2005-07-06",47.5165344245121,20.7928626900821,27.8084754679463
"2005-07-07",47.1727652847849,20.6533132760547,27.6415133070313
"2005-07-08",46.9817824293809,20.6300550403835,27.4931024973291
"2005-07-11",47.4401412823505,20.8626373970958,27.8455781703718
"2005-07-12",47.4783378534313,20.5602803333698,28.1052970873506
"2005-07-13",47.7457138509969,20.6533132760547,29.1441727552659
"2005-07-14",48.0512864196432,20.583538569041,29.9604322086279
"2005-07-15",48.1276795618048,20.6998297473972,30.5911781498622
"2005-07-18",48.0894829907241,20.6998297473972,30.9065511204793
"2005-07-19",47.7457138509969,20.6765715117259,30.5355240962239
"2005-07-20",47.9366967064009,20.6998297473972,30.8694484180538
"2005-07-21",47.9748932774816,20.6533132760547,30.4613186913728
"2005-07-22",48.3950555593704,20.7928626900821,31.2961294959475
"2005-07-25",48.5096452726128,20.8161209257533,31.1477186862454
"2005-07-26",48.6242349858552,20.7230879830684,30.8694484180538
"2005-07-27",48.5096452726128,20.8393791614246,31.017859227756
"2005-07-28",48.2040727039664,20.885895632767,31.1662700374581
"2005-07-29",48.280465846128,20.9091538684383,31.1106159838198
"2005-08-01",48.5860384147744,21.0254450467944,31.3888862520114
"2005-08-02",49.0825938388248,21.0254450467944,31.908324085969
"2005-08-03",48.8152178412592,20.9556703397807,32.2607997590117
"2005-08-04",48.85341441234,21.0021868111232,32.3906592175011
"2005-08-05",48.7006281280168,21.0487032824657,32.0938375980968
"2005-08-08",48.85341441234,21.0021868111232,32.31645381265
"2005-08-09",48.7388246990976,21.0021868111232,31.7599132762669
"2005-08-10",48.9680041255824,21.0487032824657,32.5019673247778
"2005-08-11",49.3117732653096,21.0254450467944,32.3350051638628
"2005-08-12",49.3499698363904,21.0254450467944,32.2607997590117
"2005-08-15",49.3117732653096,21.0254450467944,32.1494916517351
"2005-08-16",49.235380123148,21.0021868111232,32.1865943541606
"2005-08-17",49.3463233188483,21.0952197538081,32.9100970514588
"2005-08-18",48.84554095886,21.0487032824657,31.908324085969
"2005-08-19",48.5758889188663,21.0952197538081,31.3888862520114
"2005-08-22",48.8840626788591,21.1649944608218,31.5372970617136
"2005-08-23",48.5373671988672,21.1649944608218,30.4798700425856
"2005-08-24",48.2291934388744,21.2115109321643,30.0717403159045
"2005-08-25",48.1136282788771,21.2580274035068,30.1088430183301
"2005-08-26",48.1521499988762,21.1649944608218,31.092064632607
"2005-08-29",47.8824979588825,21.0719615181369,30.7766916619899
"2005-08-30",47.9980631188798,21.1882526964931,30.9622051741176
"2005-08-31",47.9595413988807,21.0719615181369,31.2775781447348
"2005-09-01",48.2677151588735,21.1417362251506,32.0938375980968
"2005-09-02",48.5373671988672,21.281285639178,32.4277619199267
"2005-09-05",48.6529323588645,21.3659030771071,32.1494916517351
"2005-09-06",48.5373671988672,21.2953885454995,31.8526700323307
"2005-09-07",48.7684975188618,21.4129127648455,31.5743997641391
"2005-09-08",48.9225843988582,21.3423982332379,31.4445403056497
"2005-09-09",48.8070192388609,21.4129127648455,31.8155673299052
"2005-09-12",48.6914540788636,21.3894079209763,31.8897727347563
"2005-09-13",48.5758889188663,21.3188933893687,31.3517835495859
"2005-09-14",48.6529323588645,21.3423982332379,31.6486051689902
"2005-09-15",48.4988454788681,21.4129127648455,31.2033727398837
"2005-09-16",48.4988454788681,21.4834272964531,30.7395889595644
"2005-09-20",48.5758889188663,21.57744667193,31.3517835495859
"2005-09-21",48.4988454788681,21.5069321403224,31.4445403056497
"2005-09-22",48.2291934388744,21.4599224525839,31.667156520203
"2005-09-23",48.1521499988762,21.3659030771071,31.6857078714158
"2005-09-26",48.3447585988717,21.4599224525839,32.1123889493095
"2005-09-27",48.3062368788726,21.5069321403224,31.7228105738413
"2005-09-28",48.3062368788726,21.5304369841916,32.0381835444585
"2005-09-29",48.5758889188663,21.6244563596684,32.4092105687139
"2005-09-30",48.6144106388654,21.7419805790144,32.5019673247778
"2005-10-03",48.5373671988672,21.6714660474068,32.5019673247778
"2005-10-04",48.460323758869,21.7419805790144,32.490782890048
"2005-10-05",48.1906717188753,21.7419805790144,31.9129204290087
"2005-10-06",47.7284110788861,21.5539418280608,31.2232136206715
"2005-10-07",47.6513676388879,21.3894079209763,31.1486507224728
"2005-10-10",47.7284110788861,21.4364176087147,31.1300099979232
"2005-10-12",47.0350201189022,21.2248740138919,30.2725366686391
"2005-10-13",47.1120635589004,21.1778643261535,30.3470995668377
"2005-10-14",46.9194549589049,21.1073497945459,29.9929258003943
"2005-10-17",46.957976678904,21.3894079209763,30.2725366686391
"2005-10-18",46.8424115189067,21.3188933893687,30.6080697105329
"2005-10-19",46.2645857189202,21.2483788577611,30.4030217404867
"2005-10-20",46.3801508789175,21.2013691700227,30.3098181177384
"2005-10-21",46.572759478913,21.2248740138919,30.6639918841818
"2005-10-24",46.4957160389148,21.0133304190691,30.5335068123342
"2005-10-25",46.572759478913,20.9898255751998,30.384381015937
"2005-10-26",46.8038897989076,20.9898255751998,30.328458842288
"2005-10-27",46.8038897989076,20.895806199723,30.0488479740432
"2005-10-28",46.4571943189157,20.9428158874614,29.6760334830501
"2005-10-31",46.7268463589094,20.895806199723,30.0674886985929
"2005-11-01",47.0350201189022,21.0838449506767,30.6080697105329
"2005-11-02",47.0735418389013,21.2013691700227,30.6267104350825
"2005-11-03",47.1505852788995,21.2953885454995,30.4775846386853
"2005-11-04",47.2661504388968,21.3659030771071,29.955644351295
"2005-11-07",46.957976678904,21.3423982332379,28.874482327415
"2005-11-08",47.1120635589004,21.2013691700227,28.930404501064
"2005-11-09",47.4972807588914,21.3894079209763,29.3405004411564
"2005-11-10",47.6128459188888,21.4364176087147,29.359141165706
"2005-11-11",47.9595413988807,21.6009515157992,29.5269076866529
"2005-11-14",47.9595413988807,21.4364176087147,29.1913746447591
"2005-11-15",47.9210196788816,21.3659030771071,29.2100153693088
"2005-11-16",47.9980631188798,21.3659030771071,28.9490452256136
"2005-11-17",48.075106558878,21.5304369841916,29.1913746447591
"2005-11-18",48.2291934388744,21.7419805790144,29.4896262375536
"2005-11-21",48.4218020388699,21.6009515157992,29.3964226148053
"2005-11-22",48.4218020388699,21.6009515157992,29.4337040639046
"2005-11-23",48.7657939035898,21.5539418280608,30.2725366686391
"2005-11-24",48.8435083161852,21.5069321403224,30.5521475368839
"2005-11-25",48.6880794909945,21.57744667193,30.7012733332811
"2005-11-28",48.7269366972922,21.5069321403224,30.9436027524266
"2005-11-29",48.6492222846968,21.57744667193,30.7385547823804
"2005-11-30",48.377221840613,21.4834272964531,30.0861294231425
"2005-12-01",48.5326506658038,21.6164516140782,30.384381015937
"2005-12-02",48.8046511098875,21.7114689838105,30.3657402913874
"2005-12-05",48.6880794909945,21.7589776686766,30.3098181177384
"2005-12-06",48.3383646343153,21.6402059565113,30.0674886985929
"2005-12-07",48.6103650783991,21.8302406959757,30.2352552195398
"2005-12-08",48.1829358091246,21.5689429292121,29.6387520339508
"2005-12-09",48.2217930154223,21.6402059565113,29.5269076866529
"2005-12-12",48.4549362532084,21.7114689838105,29.8065185548977
"2005-12-13",48.4549362532084,21.521434244346,29.955644351295
"2005-12-14",48.7269366972922,21.5689429292121,30.0674886985929
"2005-12-15",48.9212227287806,21.5926972716452,30.1606923213412
"2005-12-16",48.8046511098875,21.5451885867791,29.8624407285467
"2005-12-19",49.1543659665667,21.5926972716452,30.2725366686391
"2005-12-20",48.9989371413759,21.5689429292121,30.1793330458908
"2005-12-21",49.0766515539713,21.497679901913,30.1793330458908
"2005-12-22",48.8435083161852,21.6639602989444,30.1234108722418
"2005-12-23",48.7269366972922,21.7114689838105,30.1793330458908
"2005-12-28",48.6880794909945,21.7352233262435,30.0861294231425
"2005-12-29",48.5326506658038,21.5926972716452,29.9742850758446
